#10,,,,体格,,,特殊情報,,,設定,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常）,,,,,,,,,,思考(出現),,思考ID(瀕死),,,,,,,,,,思考(終焉）,,スキルリスト,,,,,,,,,,,,経験値,,ドロップ,ドロップアイテム,,,,,,,,,備考
#ID,名前,PICTID,種別ＩＤ,幅,長さ,スケール,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,SP,MP,速度,最小,最大,タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足,混乱,氷結,気絶,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ID１,確率,ID2,確率,ID3,確率,ID4,確率,ID5,確率,ID,確率,ＩＤ１,確率,ＩＤ２,確率,ＩＤ３,確率,ＩＤ４,確率,ＩＤ５,確率,ＩＤ６,確率,EXP,JOB,ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,ID8（スタンプ）,ＩＤ8確率,
#99999999,全角１６文字,99999999,HUMAN,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14680001,アーリー・リッター,14680000,INSECT,1,1,1.5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
14690000,ＤＥＭ-フリューゲル,14690000,MACHINE,1,1,1,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#『おい、ビール瓶、ビール瓶はどこだ？』
14700000,ＤＥＭ-ヴィエルヴェイン,14700000,MACHINE,1,1,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#『はい、お嬢様。ちなみに、私の名前はヴィエルヴェインでございます』
14710000,ＤＥＭ-大象,14710000,MACHINE,1,1,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
14720000,ＤＥＭ-龍,14720000,MACHINE_BOSS_SKILL,1,1,0.8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
#14720000,ＤＥＭ-龍,14720000,MACHINE_BOSS_SKILL_NOTPTDROPRANGE,1,1,0.8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#
14720001,ＤＥＭ-龍,14720000,MACHINE_BOSS_SKILL,1,1,0.8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#イベント用
#14720001,ＤＥＭ-龍,14720000,MACHINE_BOSS_SKILL_NOTPTDROPRANGE,1,1,0.8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#イベント用
14740000,ハート様,14740000,HUMAN_BOSS_SKILL,1,1,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#14740000,ハート様,14740000,HUMAN_BOSS_SKILL_CHAMP,1,1,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19000000,女傭,19000000,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,
19010000,管家,19010000,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,
19010001,瑪莎,19010001,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#チョコ持ち
19010002,微微,19010002,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#チョコ持ち
19010003,路利耶,19010003,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#チョコ持ち
19010004,微微,19010004,HUMAN_NOTOUCH,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,350,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,,,#攻撃不可
19010005,埃米爾,19010005,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,
19010006,提多 ,19010006,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,
19010007,貝利爾,19010007,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,
19010008,瑪莎,19010008,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#傘持ち
19010009,微微,19010009,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#傘持ち
19010010,路利耶,19010010,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#傘持ち
19010011,瑪莎,19010013,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010012,微微,19010014,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010013,路利耶,19010015,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010016,阿克,19010016,HUMAN_BOSS_SKILL,1,1,1,0,0,7,90,50,25,55,20,25,30,25,20,5000,150,150,250,250,250,SLASH,100,250,130,30,150,30,100,130,60,66,55,200,15,20,100,1,500,300,1,0,0,0,0,0,0,0,100,150,150,180,200,200,200,200,180,66,90,35,10,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,7790,35,7574,25,7765,10,0,0,0,0,0,0,0,0,29,null,null,null,null,null,null,null,,,#弱いっていうな
19010017,女僕,19010017,HUMAN_NOTOUCH,1,1,1,0,0,66,1,35,35,35,35,35,70,35,35,5000,500,500,200,550,600,BLOW,480,500,500,60,400,60,350,350,260,120,120,200,30,20,100,1,350,400,7,0,20,0,0,0,0,0,255,255,255,255,255,255,250,255,255,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,97500,24,null,null,null,null,null,null,null,,,#ポニテ　メイド
19010018,魔王,19010018,HUMAN_BOSS,1,1,1,0,0,11,40,0,0,0,0,0,0,0,0,5600,0,0,250,150,200,STAB,480,650,80,10,100,30,180,135,256,100,65,200,5,10,100,1,100,300,1,0,0,0,0,0,0,0,255,100,100,100,30,100,100,100,100,3,70,9,30,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,7536,25,7534,25,6423,25,7637,25,0,0,0,0,0,0,3,10000505|5000,10000505|4000,10000505|1000,10000505|100,10000505|2000,10000505|10,10000505|1,,,#
#19010019,ミルフィー,19010019,HUMAN,1,1,1,0,0,11,40,0,0,0,0,0,0,0,0,5600,0,0,250,150,200,STAB,480,650,80,10,100,30,180,135,256,100,65,200,5,10,100,1,100,300,1,0,0,0,0,0,0,0,255,100,100,100,30,100,100,100,100,3,70,9,30,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,7536,25,7534,25,6423,25,7637,25,0,0,0,0,0,0,24,null,null,null,null,null,null,null,,,#
19010020,女僕,19010022,HUMAN_NOTOUCH,1,1,1,0,0,66,1,35,35,35,35,35,70,35,35,5000,500,500,200,550,600,BLOW,480,500,500,60,400,60,350,350,260,120,120,200,30,20,100,1,350,400,7,0,20,0,0,0,0,0,255,255,255,255,255,255,250,255,255,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,97500,24,null,null,null,null,null,null,null,,,#
19010021,女僕,19010023,HUMAN_NOTOUCH,1,1,1,0,0,66,1,35,35,35,35,35,70,35,35,5000,500,500,200,550,600,BLOW,480,500,500,60,400,60,350,350,260,120,120,200,30,20,100,1,350,400,7,0,20,0,0,0,0,0,255,255,255,255,255,255,250,255,255,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,7815,100,0,0,0,0,0,0,0,0,0,0,82500,97500,24,null,null,null,null,null,null,null,,,#
19010022,男孩,19010024,HUMAN_NOTOUCH,1,1,1,0,0,0,1,35,35,35,35,35,70,35,35,5000,500,500,200,550,600,BLOW,480,500,500,60,400,60,350,350,260,120,120,200,30,20,100,1,350,400,7,0,20,0,0,0,0,0,255,255,255,255,255,255,250,255,255,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,7815,100,0,0,0,0,0,0,0,0,0,0,82500,97500,24,null,null,null,null,null,null,null,,,#
19010023,貝利爾,19010025,HUMAN_SMARK_HETERODOXY,1,1,1,0,0,5,15,60,60,60,80,80,70,50,80,3000,999,999,500,130,150,BLOW,200,250,140,30,160,30,150,150,600,60,50,200,15,20,100,1,300,300,2,0,20,20,20,20,20,20,255,255,255,255,255,255,255,255,255,89,100,0,0,0,0,0,0,0,0,0,0,89,100,0,0,0,0,0,0,0,0,0,0,7516,100,0,0,0,0,0,0,0,0,0,0,9000,13350,6,null,null,null,null,null,null,null,,,#ODWAR、節分用
19010024,酒呑童子,19010026,UNDEAD_BOSS_SKILL_CHAMP,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,200000,0,0,500,83,108,STAB,200,250,34,8,20,8,600,600,600,15,20,200,15,15,100,1,300,150,2,0,20,20,20,20,0,84,255,255,255,255,255,255,255,255,255,74,80,82,20,0,0,0,0,0,0,0,0,74,80,82,20,0,0,0,0,0,0,0,0,7834,50,7835,30,7710,10,3313,10,7836,100,7538,100,750,1200,24,null,null,null,null,null,null,null,,,#ODWA、ハロウィン用
19010025,瑪莎,19010027,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010026,微微,19010028,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010027,路利耶,19010029,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010028,謎之少女,19010030,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010029,在哪見過的女性,19010031,HUMAN,1,1,1,0,0,0,1,6,1,1,11,10,3,1,1,30,0,0,200,7,10,BLOW,1,2,0,0,0,0,5,95,6,1,1,200,3,1,100,1,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,null,null,null,null,null,null,null,,,#ノーマル
19010032,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N
#19010032,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N
19010033,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#B
#19010033,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#B
19010034,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#U
#19010034,正体不明,19010032,HUMAN_BOSS,1,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#U
19010035,埃米爾,11002175,HUMAN_SMARK_HETERODOXY,1,1,1,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#ODWAR、節分用
19010036,ＤＥＭ之少年,11002144,HUMAN_SMARK_HETERODOXY,1,1,1,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#ODWAR、節分用
19020000,除蟲用,19070000,HUMAN_SKILL_CHAMP,1,1,1,0,0,24,99,40,25,35,22,29,17,1,1,5000,100,150,190,34,47,BLOW,36,61,41,26,32,24,52,102,60,40,55,200,6,7,100,1,316,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7795,100,7500,7500,11,null,10002800|3000,10020500|900,10019900|95,10020550|5,10020500|999,10020550|1,,,
19030000,除蟲用,19070400,HUMAN_CHAMP,1,1,1,0,0,0,18,40,25,35,22,29,17,1,1,230,100,150,190,34,47,BLOW,36,61,41,26,32,24,52,102,60,40,55,200,6,7,100,1,316,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,14,20,0,0,0,0,0,0,0,0,3,70,14,30,0,0,0,0,0,0,0,0,0,100,7512,100,0,0,0,0,0,0,0,0,82.5,37.5,11,null,10002800|3000,10020500|900,10019900|95,10020550|5,10020500|999,10020550|1,,,
19040000,除蟲用,14310000,HUMAN_CHAMP,1,1,1,0,0,0,18,40,25,35,22,29,17,1,1,10000,100,150,190,34,47,BLOW,36,61,41,26,32,24,52,102,60,40,55,200,6,7,100,1,316,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,0,0,0,0,0,0,0,7755,100,0,0,0,0,0,0,0,0,7755,100,82.5,37.5,11,null,10002800|3000,10020500|900,10019900|95,10020550|5,10020500|999,10020550|1,,,
19050000,除蟲用,10971700,HUMAN_CHAMP,1,1,1,0,0,0,18,40,25,35,22,29,17,1,1,230,100,150,190,34,47,BLOW,36,61,41,26,32,24,52,102,60,40,55,200,6,7,100,1,316,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,0,0,0,0,0,0,0,7758,25,7759,25,7757,25,7756,25,0,0,7755,100,82.5,37.5,11,null,10002800|3000,10020500|900,10019900|95,10020550|5,10020500|999,10020550|1,,,
19060000,開心,19060000,BIRD,1,1,1,0,0,0,90,30,50,30,45,40,45,30,50,12500,200,250,190,280,300,BLOW,300,380,230,50,130,24,180,120,150,60,55,200,6,7,100,1,250,300,1,0,0,0,30,0,0,0,180,255,180,255,100,130,100,180,200,24,80,9,20,0,0,0,0,0,0,0,0,36,70,14,30,0,0,0,0,0,0,0,0,7549,30,7548,20,7522,30,7569,20,0,0,0,0,4800,4950,29,10049053|1800,10018204|3300,10037505|500,P_10019900|100,10024800|20,10030300|30,61040250|10,,,
