#ID,Name,主动,最大Lv,Lv,JobLv,MP,SP,吟唱时间,延迟,射程,目标,目标2,范围,技能释放射程,所需装备,技能Flag
2349,卡延遲抵消,1,3,2,0,0,27,0,0,0,1,1,0,255,0x00080000,0x00000044
2349,卡延遲抵消,1,3,3,0,0,36,0,0,0,1,1,0,255,0x00080000,0x00000044
2350,強運,1,5,1,0,0,12,1500,1000,0,2,1,0,1,0x00000000,0x00000834
2350,強運,1,5,2,0,0,16,1750,1000,0,2,1,0,1,0x00000000,0x00000834
2350,強運,1,5,3,0,0,20,2000,1000,0,2,1,0,1,0x00000000,0x00000834
2350,強運,1,5,4,0,0,24,2500,1000,0,2,1,0,1,0x00000000,0x00000834
2350,強運,1,5,5,0,0,28,3000,1000,0,2,1,0,1,0x00000000,0x00000834
2351,謎,1,1,1,0,35,0,0,0,0,1,1,0,255,0x00000000,0x00000012
2352,星辰亂舞,1,5,1,0,0,15,500,1000,0,1,2,2,255,0x0000383E,0x00000014
2352,星辰亂舞,1,5,2,0,0,20,1000,1000,0,1,2,2,255,0x0000383E,0x00000014
2352,星辰亂舞,1,5,3,0,0,25,1500,1000,0,1,2,2,255,0x0000383E,0x00000014
2352,星辰亂舞,1,5,4,0,0,30,2000,1000,0,1,2,2,255,0x0000383E,0x00000014
2352,星辰亂舞,1,5,5,0,0,35,2500,1000,0,1,2,2,255,0x0000383E,0x00000014
2353,堅固肉體,1,5,1,0,0,20,1000,2000,0,1,1,0,255,0x00000000,0x00000014
2353,堅固肉體,1,5,2,0,0,24,1000,2000,0,1,1,0,255,0x00000000,0x00000014
2353,堅固肉體,1,5,3,0,0,28,1000,2000,0,1,1,0,255,0x00000000,0x00000014
2353,堅固肉體,1,5,4,0,0,32,1000,2000,0,1,1,0,255,0x00000000,0x00000014
2353,堅固肉體,1,5,5,0,0,36,1000,2000,0,1,1,0,255,0x00000000,0x00000014
2354,重力波,1,3,1,0,0,20,1000,1000,0,1,8,3,255,0x00000000,0x00000014
2354,重力波,1,3,2,0,0,40,1500,1000,0,1,8,3,255,0x00000000,0x00000014
2354,重力波,1,3,3,0,0,60,2000,1000,0,1,8,3,255,0x00000000,0x00000014
2355,拔刀術,1,5,1,0,0,8,2000,3500,0,2,5,1,4,0x0000383E,0x00000834
2355,拔刀術,1,5,2,0,0,10,2500,4000,0,2,5,1,4,0x0000383E,0x00000834
2355,拔刀術,1,5,3,0,0,12,3000,4500,0,2,5,1,5,0x0000383E,0x00000834
2355,拔刀術,1,5,4,0,0,14,3500,5000,0,2,5,1,5,0x0000383E,0x00000834
2355,拔刀術,1,5,5,0,0,16,4000,5500,0,2,5,1,5,0x0000383E,0x00000834
2356,迷魂吸血,1,5,1,0,24,0,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2356,迷魂吸血,1,5,2,0,26,0,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2356,迷魂吸血,1,5,3,0,28,0,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2356,迷魂吸血,1,5,4,0,30,0,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2356,迷魂吸血,1,5,5,0,32,0,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2357,黑氣刀刃,1,5,1,0,10,0,1100,1000,0,2,1,0,5,0x00000000,0x00000032
2357,黑氣刀刃,1,5,2,0,15,0,1200,1000,0,2,1,0,5,0x00000000,0x00000032
2357,黑氣刀刃,1,5,3,0,20,0,1300,1000,0,2,1,0,5,0x00000000,0x00000032
2357,黑氣刀刃,1,5,4,0,25,0,1400,1000,0,2,1,0,5,0x00000000,0x00000032
2357,黑氣刀刃,1,5,5,0,30,0,1500,1000,0,2,1,0,5,0x00000000,0x00000032
2358,公平交易,1,3,1,0,0,27,0,0,0,1,1,0,255,0x0000383E,0x00000044
2358,公平交易,1,3,2,0,0,36,0,0,0,1,1,0,255,0x0000383E,0x00000044
2358,公平交易,1,3,3,0,0,45,0,0,0,1,1,0,255,0x0000383E,0x00000044
2359,狂擊後腦,1,5,1,0,0,12,1500,1800,0,2,1,0,1,0x00000000,0x00000034
2359,狂擊後腦,1,5,2,0,0,16,1400,1700,0,2,1,0,1,0x00000000,0x00000034
2359,狂擊後腦,1,5,3,0,0,20,1300,1600,0,2,1,0,1,0x00000000,0x00000034
2359,狂擊後腦,1,5,4,0,0,24,1200,1500,0,2,1,0,1,0x00000000,0x00000034
2359,狂擊後腦,1,5,5,0,0,28,1000,1400,0,2,1,0,1,0x00000000,0x00000034
2360,旋風,1,5,1,0,0,10,500,3000,0,1,2,2,255,0x00000800,0x00000014
2360,旋風,1,5,2,0,0,16,1000,3000,0,1,2,2,255,0x00000800,0x00000014
2360,旋風,1,5,3,0,0,22,1500,3000,0,1,2,2,255,0x00000800,0x00000014
2360,旋風,1,5,4,0,0,28,2000,3000,0,1,2,2,255,0x00000800,0x00000014
2360,旋風,1,5,5,0,0,34,2500,3000,0,1,2,2,255,0x00000800,0x00000014
2361,要害突刺,1,3,1,0,0,18,0,0,0,2,1,0,1,0x00000000,0x00000034
2361,要害突刺,1,3,2,0,0,28,0,0,0,2,1,0,1,0x00000000,0x00000034
2361,要害突刺,1,3,3,0,0,38,0,0,0,2,1,0,1,0x00000000,0x00000034
2362,定時炸彈,1,5,1,0,0,7,1500,1000,0,2,1,0,1,0x00000000,0x00000034
2362,定時炸彈,1,5,2,0,0,9,1400,1000,0,2,1,0,1,0x00000000,0x00000034
2362,定時炸彈,1,5,3,0,0,11,1300,900,0,2,1,0,1,0x00000000,0x00000034
2362,定時炸彈,1,5,4,0,0,13,1200,900,0,2,1,0,1,0x00000000,0x00000034
2362,定時炸彈,1,5,5,0,0,15,1000,800,0,2,1,0,1,0x00000000,0x00000034
2378,定時炸彈,1,5,1,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2378,定時炸彈,1,5,2,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2378,定時炸彈,1,5,3,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2378,定時炸彈,1,5,4,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2378,定時炸彈,1,5,5,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2363,亂槍掃射,1,5,1,0,0,22,500,3000,0,1,2,3,255,0x0000C200,0x00000014
2363,亂槍掃射,1,5,2,0,0,27,1000,3000,0,1,2,3,255,0x0000C200,0x00000014
2363,亂槍掃射,1,5,3,0,0,32,1500,3000,0,1,2,3,255,0x0000C200,0x00000014
2363,亂槍掃射,1,5,4,0,0,37,2000,3000,0,1,2,3,255,0x0000C200,0x00000014
2363,亂槍掃射,1,5,5,0,0,42,2500,3000,0,1,2,3,255,0x0000C200,0x00000014
2364,刷槍之達人,1,3,1,0,0,18,0,0,0,1,1,0,255,0x0000C200,0x00000044
2364,刷槍之達人,1,3,2,0,0,27,0,0,0,1,1,0,255,0x0000C200,0x00000044
2364,刷槍之達人,1,3,3,0,0,36,0,0,0,1,1,0,255,0x0000C200,0x00000044
2365,合唱,1,5,1,0,34,24,5000,2000,0,1,2,3,255,0x00030000,0x00000042
2365,合唱,1,5,2,0,36,28,5000,2500,0,1,2,3,255,0x00030000,0x00000042
2365,合唱,1,5,3,0,38,32,5000,3000,0,1,2,3,255,0x00030000,0x00000042
2365,合唱,1,5,4,0,40,36,5000,3500,0,1,2,3,255,0x00030000,0x00000042
2365,合唱,1,5,5,0,42,40,5000,4000,0,1,2,3,255,0x00030000,0x00000042
2366,獅子吼,1,5,1,0,6,12,1500,1000,0,1,2,3,255,0x00000000,0x00000012
2366,獅子吼,1,5,2,0,6,14,1750,1000,0,1,2,3,255,0x00000000,0x00000012
2366,獅子吼,1,5,3,0,6,16,2000,1000,0,1,2,3,255,0x00000000,0x00000012
2366,獅子吼,1,5,4,0,6,18,2250,1000,0,1,2,3,255,0x00000000,0x00000012
2366,獅子吼,1,5,5,0,8,20,2500,1000,0,1,2,3,255,0x00000000,0x00000012
2367,雄壯音樂演奏,1,5,1,0,0,8,1800,1000,0,2,1,0,2,0x00030000,0x00000032
2367,雄壯音樂演奏,1,5,2,0,0,10,1600,1250,0,2,1,0,2,0x00030000,0x00000032
2367,雄壯音樂演奏,1,5,3,0,0,12,1400,1500,0,2,1,0,2,0x00030000,0x00000032
2367,雄壯音樂演奏,1,5,4,0,0,14,1200,1750,0,2,1,0,2,0x00030000,0x00000032
2367,雄壯音樂演奏,1,5,5,0,0,16,1000,2000,0,2,1,0,2,0x00030000,0x00000032
2368,冰晶激光,1,5,1,0,10,0,800,1000,0,2,1,0,5,0x00000000,0x00000034
2368,冰晶激光,1,5,2,0,14,0,1400,1200,0,2,1,0,5,0x00000000,0x00000034
2368,冰晶激光,1,5,3,0,18,0,2000,1400,0,2,1,0,5,0x00000000,0x00000034
2368,冰晶激光,1,5,4,0,22,0,2600,1600,0,2,1,0,5,0x00000000,0x00000034
2368,冰晶激光,1,5,5,0,26,0,3200,1800,0,2,1,0,5,0x00000000,0x00000034
2369,妨礙電波,1,5,1,0,0,16,500,1500,0,1,2,3,255,0x00000000,0x00000014
2369,妨礙電波,1,5,2,0,0,22,1000,1500,0,1,2,3,255,0x00000000,0x00000014
2369,妨礙電波,1,5,3,0,0,28,1500,1500,0,1,2,3,255,0x00000000,0x00000014
2369,妨礙電波,1,5,4,0,0,34,2000,1500,0,1,2,3,255,0x00000000,0x00000014
2369,妨礙電波,1,5,5,0,0,40,2500,1500,0,1,2,3,255,0x00000000,0x00000014
2370,木偶融和,1,5,1,0,20,0,1000,1500,0,1,1,0,255,0x00000000,0x00001842
2370,木偶融和,1,5,2,0,24,0,1000,1500,0,1,1,0,255,0x00000000,0x00001842
2370,木偶融和,1,5,3,0,26,0,1000,1500,0,1,1,0,255,0x00000000,0x00001842
2370,木偶融和,1,5,4,0,28,0,1000,1500,0,1,1,0,255,0x00000000,0x00001842
2370,木偶融和,1,5,5,0,30,0,1000,1500,0,1,1,0,255,0x00000000,0x00001842
2371,身體調整,1,5,1,0,0,10,1500,1500,0,2,1,0,5,0x00000000,0x00000034
2371,身體調整,1,5,2,0,0,14,1500,1500,0,2,1,0,5,0x00000000,0x00000034
2371,身體調整,1,5,3,0,0,18,1500,1500,0,2,1,0,5,0x00000000,0x00000034
2371,身體調整,1,5,4,0,0,22,1500,1500,0,2,1,0,5,0x00000000,0x00000034
2371,身體調整,1,5,5,0,0,26,1500,1500,0,2,1,0,5,0x00000000,0x00000034
2372,偷天換日,1,5,1,0,0,14,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2372,偷天換日,1,5,2,0,0,18,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2372,偷天換日,1,5,3,0,0,22,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2372,偷天換日,1,5,4,0,0,26,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2372,偷天換日,1,5,5,0,0,30,1000,1500,0,2,1,0,1,0x00000000,0x00000034
2373,鞭之狂亂奏章,1,5,1,0,0,10,500,3000,0,1,2,2,255,0x00040000,0x00000014
2373,鞭之狂亂奏章,1,5,2,0,0,16,1000,3000,0,1,2,2,255,0x00040000,0x00000014
2373,鞭之狂亂奏章,1,5,3,0,0,22,1500,3000,0,1,2,2,255,0x00040000,0x00000014
2373,鞭之狂亂奏章,1,5,4,0,0,28,2000,3000,0,1,2,2,255,0x00040000,0x00000014
2373,鞭之狂亂奏章,1,5,5,0,0,34,2500,3000,0,1,2,2,255,0x00040000,0x00000014
2374,卡飛旋鏢,1,5,1,0,0,3,1000,2000,0,2,1,0,5,0x00080000,0x00000034
2374,卡飛旋鏢,1,5,2,0,0,6,1000,1800,0,2,1,0,5,0x00080000,0x00000034
2374,卡飛旋鏢,1,5,3,0,0,9,1000,1500,0,2,1,0,5,0x00080000,0x00000034
2374,卡飛旋鏢,1,5,4,0,0,12,1000,1300,0,2,1,0,5,0x00080000,0x00000034
2374,卡飛旋鏢,1,5,5,0,0,15,1000,1000,0,2,1,0,5,0x00080000,0x00000034
2375,一擲千金,1,5,1,0,0,5,1000,1500,0,2,1,0,5,0x00000000,0x00000834
2375,一擲千金,1,5,2,0,0,10,1000,1500,0,2,1,0,5,0x00000000,0x00000834
2375,一擲千金,1,5,3,0,0,15,1000,1500,0,2,1,0,5,0x00000000,0x00000834
2375,一擲千金,1,5,4,0,0,20,1000,1500,0,2,1,0,5,0x00000000,0x00000834
2375,一擲千金,1,5,5,0,0,25,1000,1500,0,2,1,0,5,0x00000000,0x00000834
2376,攻擊預測,1,3,1,0,0,20,0,2500,0,2,1,0,1,0x00000000,0x00000834
2376,攻擊預測,1,3,2,0,0,22,0,2500,0,2,1,0,1,0x00000000,0x00000834
2376,攻擊預測,1,3,3,0,0,24,0,2500,0,2,1,0,1,0x00000000,0x00000834
2377,意志昂揚,1,1,1,0,0,20,1000,1000,0,1,1,0,255,0x00000000,0x00000814
2379,2段拔刀,1,5,1,0,0,18,3500,0,0,1,4,3,255,0x00000016,0x00000014
2379,2段拔刀,1,5,2,0,0,20,3000,0,0,1,4,3,255,0x00000016,0x00000014
2379,2段拔刀,1,5,3,0,0,22,2500,0,0,1,4,3,255,0x00000016,0x00000014
2379,2段拔刀,1,5,4,0,0,24,2000,0,0,1,4,3,255,0x00000016,0x00000014
2379,2段拔刀,1,5,5,0,0,26,1500,0,0,1,4,3,255,0x00000016,0x00000014
2380,2段拔刀,1,5,1,0,0,0,0,2000,0,1,4,3,255,0x00000016,0x00000014
2380,2段拔刀,1,5,2,0,0,0,0,2000,0,1,4,3,255,0x00000016,0x00000014
2380,2段拔刀,1,5,3,0,0,0,0,2000,0,1,4,3,255,0x00000016,0x00000014
2380,2段拔刀,1,5,4,0,0,0,0,2000,0,1,4,3,255,0x00000016,0x00000014
2380,2段拔刀,1,5,5,0,0,0,0,2000,0,1,4,3,255,0x00000016,0x00000014
2381,刺裂旋風,1,5,1,0,0,24,1000,0,0,1,9,4,255,0x00001020,0x00000014
2381,刺裂旋風,1,5,2,0,0,26,1500,0,0,1,9,4,255,0x00001020,0x00000014
2381,刺裂旋風,1,5,3,0,0,28,2000,0,0,1,9,4,255,0x00001020,0x00000014
2381,刺裂旋風,1,5,4,0,0,30,2500,0,0,1,9,4,255,0x00001020,0x00000014
2381,刺裂旋風,1,5,5,0,0,32,3000,0,0,1,9,4,255,0x00001020,0x00000014
2382,刺裂旋風,1,5,1,0,0,0,0,2500,0,1,9,4,255,0x00001020,0x00000014
2382,刺裂旋風,1,5,2,0,0,0,0,2000,0,1,9,4,255,0x00001020,0x00000014
2382,刺裂旋風,1,5,3,0,0,0,0,2000,0,1,9,4,255,0x00001020,0x00000014
2382,刺裂旋風,1,5,4,0,0,0,0,1500,0,1,9,4,255,0x00001020,0x00000014
2382,刺裂旋風,1,5,5,0,0,0,0,1500,0,1,9,4,255,0x00001020,0x00000014
2383,一騎當千,1,3,1,0,0,11,1000,2000,0,1,2,3,255,0x00000000,0x00000014
2383,一騎當千,1,3,2,0,0,17,1000,1500,0,1,2,3,255,0x00000000,0x00000014
2383,一騎當千,1,3,3,0,0,23,1000,1000,0,1,2,3,255,0x00000000,0x00000014
2384,偷襲,1,5,1,0,0,12,500,3000,0,2,1,0,1,0x00000000,0x00000034
2384,偷襲,1,5,2,0,0,16,1000,2650,0,2,1,0,1,0x00000000,0x00000034
2384,偷襲,1,5,3,0,0,20,1500,2300,0,2,1,0,1,0x00000000,0x00000034
2384,偷襲,1,5,4,0,0,24,2000,1950,0,2,1,0,1,0x00000000,0x00000034
2384,偷襲,1,5,5,0,0,28,2500,1600,0,2,1,0,1,0x00000000,0x00000034
2385,岩煞,1,5,1,0,0,12,500,1500,0,2,1,0,5,0x00000080,0x00000034
2385,岩煞,1,5,2,0,0,14,1000,1750,0,2,1,0,5,0x00000080,0x00000034
2385,岩煞,1,5,3,0,0,16,1500,2000,0,2,1,0,5,0x00000080,0x00000034
2385,岩煞,1,5,4,0,0,18,2000,2250,0,2,1,0,5,0x00000080,0x00000034
2385,岩煞,1,5,5,0,0,20,2500,2500,0,2,1,0,5,0x00000080,0x00000034
2386,飛鑽箭頭,1,5,1,0,0,20,1500,1000,0,1,1,1,255,0x00000080,0x00000814
2386,飛鑽箭頭,1,5,2,0,0,22,1800,1000,0,1,1,1,255,0x00000080,0x00000814
2386,飛鑽箭頭,1,5,3,0,0,24,2100,1000,0,1,1,1,255,0x00000080,0x00000814
2386,飛鑽箭頭,1,5,4,0,0,26,2400,1000,0,1,1,1,255,0x00000080,0x00000814
2386,飛鑽箭頭,1,5,5,0,0,28,2700,1000,0,1,1,1,255,0x00000080,0x00000814
2387,大地崩裂,1,5,1,0,0,15,1200,2000,0,1,2,2,255,0x00000000,0x00000014
2387,大地崩裂,1,5,2,0,0,15,1400,2000,0,1,2,2,255,0x00000000,0x00000014
2387,大地崩裂,1,5,3,0,0,17,1600,2000,0,1,2,2,255,0x00000000,0x00000014
2387,大地崩裂,1,5,4,0,0,17,1800,2000,0,1,2,2,255,0x00000000,0x00000014
2387,大地崩裂,1,5,5,0,0,19,2000,2000,0,1,2,2,255,0x00000000,0x00000014
2388,投擲鉛塊,1,5,1,0,0,6,1000,1000,0,2,1,0,4,0x00000000,0x00000034
2388,投擲鉛塊,1,5,2,0,0,11,1700,1000,0,2,1,0,4,0x00000000,0x00000034
2388,投擲鉛塊,1,5,3,0,0,16,2400,1000,0,2,1,0,4,0x00000000,0x00000034
2388,投擲鉛塊,1,5,4,0,0,21,3100,1000,0,2,1,0,4,0x00000000,0x00000034
2388,投擲鉛塊,1,5,5,0,0,26,3800,1000,0,2,1,0,4,0x00000000,0x00000034
2389,塵土爆發,1,5,1,0,0,22,1000,1000,0,2,2,3,4,0x00000000,0x00000034
2389,塵土爆發,1,5,2,0,0,24,1500,1300,0,2,2,3,4,0x00000000,0x00000034
2389,塵土爆發,1,5,3,0,0,26,2000,1600,0,2,2,3,4,0x00000000,0x00000034
2389,塵土爆發,1,5,4,0,0,28,2500,1900,0,2,2,3,4,0x00000000,0x00000034
2389,塵土爆發,1,5,5,0,0,30,3000,2200,0,2,2,3,4,0x00000000,0x00000034
2390,藥品投擲,1,5,1,0,0,15,1500,1500,0,4,2,3,4,0x00000000,0x00000034
2390,藥品投擲,1,5,2,0,0,15,1500,1500,0,4,2,3,4,0x00000000,0x00000034
2390,藥品投擲,1,5,3,0,0,15,1500,1500,0,4,2,3,4,0x00000000,0x00000034
2390,藥品投擲,1,5,4,0,0,15,1500,1500,0,4,2,3,4,0x00000000,0x00000034
2390,藥品投擲,1,5,5,0,0,15,1500,1500,0,4,2,3,4,0x00000000,0x00000034
2391,裝死,1,1,1,0,0,10,1000,1000,0,1,1,0,255,0x00000000,0x00000804
2392,灑灰,1,3,1,0,0,18,2000,1000,0,2,1,0,1,0x00000000,0x00000034
2392,灑灰,1,3,2,0,0,20,1500,1500,0,2,1,0,1,0x00000000,0x00000034
2392,灑灰,1,3,3,0,0,22,1000,2000,0,2,1,0,1,0x00000000,0x00000034
2393,召喚商人,1,1,1,0,0,35,2000,1000,0,1,1,0,255,0x00000000,0x00000044
2394,位元瞬殺,1,5,1,0,0,12,1800,1800,0,2,1,0,1,0x00000400,0x00000034
2394,位元瞬殺,1,5,2,0,0,15,1600,1600,0,2,1,0,1,0x00000400,0x00000034
2394,位元瞬殺,1,5,3,0,0,18,1400,1400,0,2,1,0,1,0x00000400,0x00000034
2394,位元瞬殺,1,5,4,0,0,21,1200,1200,0,2,1,0,1,0x00000400,0x00000034
2394,位元瞬殺,1,5,5,0,0,24,1000,1000,0,2,1,0,1,0x00000400,0x00000034
2395,根性,1,1,1,0,0,10,0,1000,0,1,1,0,255,0x00000000,0x00000044
2396,利劍語意,1,5,1,0,0,15,3000,2550,0,2,1,0,1,0x0000383E,0x00000034
2396,利劍語意,1,5,2,0,0,20,2500,2200,0,2,1,0,1,0x0000383E,0x00000034
2396,利劍語意,1,5,3,0,0,25,2000,1850,0,2,1,0,1,0x0000383E,0x00000034
2396,利劍語意,1,5,4,0,0,30,1500,1500,0,2,1,0,1,0x0000383E,0x00000034
2396,利劍語意,1,5,5,0,0,35,1000,1150,0,2,1,0,1,0x0000383E,0x00000034
2397,Test,1,5,1,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2397,Test,1,5,2,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2397,Test,1,5,3,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2397,Test,1,5,4,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2397,Test,1,5,5,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2398,Test,1,5,1,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2398,Test,1,5,2,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2398,Test,1,5,3,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2398,Test,1,5,4,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2398,Test,1,5,5,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2399,Test,1,5,1,0,0,0,0,2550,0,2,1,0,1,0x0000383E,0x00000034
2399,Test,1,5,2,0,0,0,0,2200,0,2,1,0,1,0x0000383E,0x00000034
2399,Test,1,5,3,0,0,0,0,1850,0,2,1,0,1,0x0000383E,0x00000034
2399,Test,1,5,4,0,0,0,0,1500,0,2,1,0,1,0x0000383E,0x00000034
2399,Test,1,5,5,0,0,0,0,1150,0,2,1,0,1,0x0000383E,0x00000034
2400,一閃,1,3,1,0,0,18,2000,1500,0,1,4,3,255,0x00000016,0x00000014
2400,一閃,1,3,2,0,0,22,1500,1000,0,1,4,3,255,0x00000016,0x00000014
2400,一閃,1,3,3,0,0,26,1000,500,0,1,4,3,255,0x00000016,0x00000014
2401,參擊無雙,1,5,1,0,0,33,4000,3000,0,2,1,0,1,0x0000383E,0x00000834
2401,參擊無雙,1,5,2,0,0,36,4500,2500,0,2,1,0,1,0x0000383E,0x00000834
2401,參擊無雙,1,5,3,0,0,39,5000,2000,0,2,1,0,1,0x0000383E,0x00000834
2401,參擊無雙,1,5,4,0,0,42,5500,1500,0,2,1,0,1,0x0000383E,0x00000834
2401,參擊無雙,1,5,5,0,0,45,6000,1000,0,2,1,0,1,0x0000383E,0x00000834
2402,0,1,5,1,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2402,0,1,5,2,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2402,0,1,5,3,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2402,0,1,5,4,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2402,0,1,5,5,0,0,0,0,0,0,2,1,0,1,0x0000383E,0x00000034
2403,火光蟲,1,5,1,0,13,13,3000,2000,0,2,1,0,1,0x00001020,0x00000034
2403,火光蟲,1,5,2,0,15,15,2500,1750,0,2,1,0,1,0x00001020,0x00000034
2403,火光蟲,1,5,3,0,17,17,2000,1500,0,2,1,0,1,0x00001020,0x00000034
2403,火光蟲,1,5,4,0,19,19,1500,1250,0,2,1,0,1,0x00001020,0x00000034
2403,火光蟲,1,5,5,0,21,21,1000,1000,0,2,1,0,1,0x00001020,0x00000034
2404,0,1,5,1,0,0,0,0,0,0,2,1,0,1,0x00001020,0x00000032
2404,0,1,5,2,0,0,0,0,0,0,2,1,0,1,0x00001020,0x00000032
2404,0,1,5,3,0,0,0,0,0,0,2,1,0,1,0x00001020,0x00000032
2404,0,1,5,4,0,0,0,0,0,0,2,1,0,1,0x00001020,0x00000032
2404,0,1,5,5,0,0,0,0,0,0,2,1,0,1,0x00001020,0x00000032
2405,血液吸收,1,5,1,0,24,0,2500,2200,0,2,2,3,5,0x00000000,0x00000032
2405,血液吸收,1,5,2,0,28,0,2150,1900,0,2,2,3,5,0x00000000,0x00000032
2405,血液吸收,1,5,3,0,32,0,1800,1600,0,2,2,3,5,0x00000000,0x00000032
2405,血液吸收,1,5,4,0,36,0,1450,1300,0,2,2,3,5,0x00000000,0x00000032
2405,血液吸收,1,5,5,0,40,0,1100,1000,0,2,2,3,5,0x00000000,0x00000032
2406,黑暗騎士,1,5,1,0,0,30,4000,3000,0,4,10,4,4,0x00001020,0x00000034
2406,黑暗騎士,1,5,2,0,0,34,4500,2500,0,4,10,4,4,0x00001020,0x00000034
2406,黑暗騎士,1,5,3,0,0,38,5000,2000,0,4,10,4,4,0x00001020,0x00000034
2406,黑暗騎士,1,5,4,0,0,42,5500,1500,0,4,10,4,4,0x00001020,0x00000034
2406,黑暗騎士,1,5,5,0,0,46,6000,1000,0,4,10,4,4,0x00001020,0x00000034
2407,0,1,5,1,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2407,0,1,5,2,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2407,0,1,5,3,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2407,0,1,5,4,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2407,0,1,5,5,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2408,0,1,5,1,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2408,0,1,5,2,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2408,0,1,5,3,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2408,0,1,5,4,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2408,0,1,5,5,0,0,0,0,0,0,4,10,4,4,0x00001020,0x00000034
2409,邀請助威,1,3,1,0,0,20,1800,1100,0,2,1,0,5,0x00000000,0x00000834
2409,邀請助威,1,3,2,0,0,20,1600,1200,0,2,1,0,5,0x00000000,0x00000834
2409,邀請助威,1,3,3,0,0,30,1400,1300,0,2,1,0,5,0x00000000,0x00000834
2410,極速炮彈,1,5,1,0,0,20,0,0,0,2,1,0,1,0x00000000,0x00000034
2410,極速炮彈,1,5,2,0,0,22,0,0,0,2,1,0,1,0x00000000,0x00000034
2410,極速炮彈,1,5,3,0,0,24,0,0,0,2,1,0,1,0x00000000,0x00000034
2410,極速炮彈,1,5,4,0,0,26,0,0,0,2,1,0,1,0x00000000,0x00000034
2410,極速炮彈,1,5,5,0,0,28,0,0,0,2,1,0,1,0x00000000,0x00000034
2411,0,1,5,1,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2411,0,1,5,2,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2411,0,1,5,3,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2411,0,1,5,4,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2411,0,1,5,5,0,0,0,0,0,0,2,1,0,1,0x00000000,0x00000034
2412,0,1,5,1,0,0,0,2000,1700,0,2,2,3,1,0x00000000,0x00000034
2412,0,1,5,2,0,0,0,1500,1500,0,2,2,3,1,0x00000000,0x00000034
2412,0,1,5,3,0,0,0,1000,1300,0,2,2,3,1,0x00000000,0x00000034
2412,0,1,5,4,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2412,0,1,5,5,0,0,0,0,0,0,2,2,3,1,0x00000000,0x00000034
2413,初級舞蹈,1,3,1,0,0,22,3500,1500,0,2,1,0,1,0x0000383E,0x00000034
2413,初級舞蹈,1,3,2,0,0,30,4000,1250,0,2,1,0,1,0x0000383E,0x00000034
2413,初級舞蹈,1,3,3,0,0,38,4500,1000,0,2,1,0,1,0x0000383E,0x00000034
2414,狂放舞蹈,1,5,1,0,0,29,0,0,0,2,1,0,1,0x00000000,0x00000834
2414,狂放舞蹈,1,5,2,0,0,33,0,0,0,2,1,0,1,0x00000000,0x00000834
2414,狂放舞蹈,1,5,3,0,0,37,0,0,0,2,1,0,1,0x00000000,0x00000834
